img_name,plane
2016-11-20T20+46+42_745Z,False
2016-11-20T20+47+06_930Z,False
2016-11-20T20+52+46_960Z,False
2016-11-20T20+53+00_070Z,False
2016-11-20T20+53+59_570Z,False
2016-11-20T20+54+42_970Z,False
2016-11-20T20+56+32_320Z,False
2016-11-20T21+09+59_370Z,False
2016-11-20T21+12+51_240Z,False
2016-11-20T21+15+39_440Z,False
2016-11-20T21+15+56_554Z,False
2016-11-20T21+16+30_160Z,False
2016-11-20T21+18+33_170Z,False
2016-11-20T21+19+30_970Z,False
2016-11-20T21+21+50_080Z,False
2016-11-20T21+34+35_720Z,False
2016-11-20T21+35+09_270Z,False
2016-11-20T21+36+43_180Z,False
2016-11-20T21+45+36_760Z,False
2016-11-20T21+49+51_720Z,False
2016-11-20T21+59+56_560Z,False
2016-11-20T22+05+36_360Z,False
2016-11-20T22+12+13_190Z,False
2016-11-21T16+06+50_970Z,False
2016-11-21T16+15+50_680Z,False
2016-11-21T16+25+39_610Z,False
2016-11-21T16+43+53_300Z,False
2016-11-21T18+33+56_400Z,False
2016-11-22T11+55+32_760Z,False
2016-11-22T11+58+40_130Z,False
2016-11-22T12+03+07_860Z,False
2016-11-22T12+31+11_861Z,False
2016-11-22T12+32+56_480Z,False
2016-11-22T12+36+45_530Z,False
2016-11-22T12+41+06_338Z,False
2016-11-22T12+41+35_578Z,False
2016-11-22T12+43+23_678Z,False
2016-11-22T12+50+55_164Z,False
2016-11-22T12+58+29_330Z,False
2016-11-22T13+02+08_186Z,False
2016-11-22T13+14+35_458Z,False
2016-11-22T13+15+06_293Z,False
2016-11-22T14+19+05_580Z,False
2016-11-22T14+32+30_380Z,False
2016-11-22T15+28+20_050Z,False
2016-11-22T15+29+32_320Z,False
2016-11-22T16+16+03_630Z,False
2016-11-22T16+19+46_830Z,False
2016-11-22T16+26+27_387Z,False
2016-11-22T16+59+29_760Z,False
2016-11-22T17+06+50_500Z,False
2016-11-22T19+13+35_500Z,False
2016-11-22T19+14+18_937Z,False
2016-11-22T19+33+58_100Z,False
2016-11-22T19+45+59_596Z,False
2016-11-22T19+59+05_710Z,False
2016-11-22T20+02+20_420Z,False
2016-11-22T20+09+11_400Z,False
2016-11-22T20+16+21_730Z,False
2016-11-22T20+26+58_550Z,False
2016-11-22T20+28+56_109Z,False
2016-11-22T20+32+20_230Z,False
2016-11-22T21+30+56_260Z,False
2016-11-23T12+54+29_840Z,False
2016-11-23T15+37+11_030Z,False
2016-11-26T20+15+26_210Z,False
2016-11-26T20+15+55_250Z,False
2016-11-26T20+16+23_920Z,False
2016-11-27T12+48+13_480Z,False
2016-11-27T12+53+52_730Z,False
2016-11-27T16+47+12_940Z,False
2016-11-27T17+03+49_440Z,False
2016-11-28T12+22+53_429Z,False
2016-11-28T12+29+29_093Z,False
2016-11-28T18+49+53_530Z,False
2016-11-29T11+54+25_220Z,False
2016-11-30T17+53+59_260Z,False
2016-11-30T17+58+37_691Z,False
2016-11-30T17+59+29_290Z,False
2016-11-30T18+03+01_072Z,False
2016-11-30T18+16+55_070Z,False
2016-11-30T18+17+39_960Z,False
2016-11-30T18+18+32_722Z,False
2016-11-30T18+18+58_354Z,False
2016-11-30T18+34+47_660Z,False
2016-11-30T18+37+29_747Z,False
2016-11-30T18+45+46_990Z,False
2016-11-30T18+53+29_290Z,False
2016-11-30T19+13+18_140Z,False
2016-11-30T19+13+54_492Z,False
2016-11-30T19+18+47_540Z,False
2016-11-30T19+23+59_640Z,False
2016-11-30T19+30+52_076Z,False
2016-11-30T20+16+59_320Z,False
2016-11-30T20+21+40_600Z,False
2016-11-30T20+25+19_480Z,False
2016-11-30T20+28+47_620Z,False
2016-11-30T20+44+44_430Z,False
2016-11-30T20+45+44_440Z,False
2016-11-30T20+46+47_980Z,False
2016-12-02T15+26+39_900Z,False
2016-12-02T16+47+47_670Z,False
2016-12-02T17+01+10_850Z,False
2016-12-02T17+06+55_870Z,False
2016-12-02T17+08+46_310Z,False
2016-12-02T17+19+52_540Z,False
2016-12-02T17+33+48_005Z,False
2016-12-02T17+34+34_810Z,False
2016-12-02T17+36+40_890Z,False
2016-12-02T17+38+36_320Z,False
2016-12-02T17+41+26_809Z,False
2016-12-02T17+43+05_830Z,False
2016-12-02T17+47+06_912Z,False
2016-12-02T17+47+38_710Z,False
2016-12-02T17+48+46_520Z,False
2016-12-02T19+06+03_210Z,False
2016-12-02T19+28+53_950Z,False
2016-12-02T19+32+16_990Z,False
2016-12-02T19+33+11_780Z,False
2016-12-02T19+34+34_960Z,False
2016-12-02T19+37+27_130Z,False
2016-12-02T19+46+22_070Z,False
2016-12-02T19+47+58_750Z,False
2016-12-03T14+22+32_653Z,False
2016-12-03T15+23+33_810Z,False
2016-12-03T15+29+23_650Z,False
2016-12-03T15+33+12_990Z,False
2016-12-03T15+52+57_790Z,False
2016-12-03T16+16+05_010Z,False
2016-12-03T16+16+34_890Z,False
2016-12-03T16+41+55_950Z,False
2016-12-03T16+42+26_160Z,False
2016-12-03T16+48+19_160Z,False
2016-12-03T16+52+35_580Z,False
2016-12-03T16+55+23_550Z,False
2016-12-03T16+56+44_810Z,False
2016-12-03T16+57+36_410Z,False
2016-12-03T16+58+29_780Z,False
2016-12-03T17+05+42_930Z,False
2016-12-03T17+07+49_810Z,False
2016-12-03T17+09+07_890Z,False
2016-12-03T17+25+56_430Z,False
2016-12-03T17+32+31_720Z,False
2016-12-03T17+32+59_480Z,False
2016-12-03T17+36+02_300Z,False
2016-12-03T17+36+55_650Z,False
2016-12-03T17+39+13_690Z,False
2016-12-03T17+40+38_070Z,False
2016-12-03T17+44+07_500Z,False
2016-12-03T17+45+29_900Z,False
2016-12-03T17+46+46_600Z,False
2016-12-03T17+47+52_050Z,False
2016-12-03T17+49+06_560Z,False
2016-12-03T17+53+00_110Z,False
2016-12-03T17+55+56_344Z,False
2016-12-03T17+56+33_098Z,False
2016-12-03T17+57+52_100Z,False
2016-12-03T18+00+30_972Z,False
2016-12-03T18+06+12_990Z,False
2016-12-03T18+07+18_690Z,False
2016-12-03T18+09+22_490Z,False
2016-12-03T18+11+51_700Z,False
2016-12-03T18+13+32_580Z,False
2016-12-03T18+17+42_591Z,False
2016-12-03T18+18+30_604Z,False
2016-12-03T18+19+05_660Z,False
2016-12-03T18+20+47_110Z,False
2016-12-03T18+21+16_260Z,False
2016-12-03T18+31+17_140Z,False
2016-12-03T18+31+37_787Z,False
2016-12-03T18+32+57_290Z,False
2016-12-03T18+34+19_720Z,False
2016-12-03T18+34+56_734Z,False
2016-12-03T18+37+12_550Z,False
2016-12-03T18+37+54_210Z,False
2016-12-03T18+39+27_280Z,False
2016-12-03T18+40+02_492Z,False
2016-12-03T18+40+55_820Z,False
2016-12-03T18+41+33_526Z,False
2016-12-03T18+43+38_140Z,False
2016-12-03T18+44+03_270Z,False
2016-12-03T18+46+01_410Z,False
2016-12-03T18+48+25_080Z,False
2016-12-03T18+54+56_353Z,False
2016-12-03T18+55+23_110Z,False
2016-12-03T19+25+01_140Z,False
2016-12-04T14+31+37_880Z,True
2016-12-04T14+33+06_680Z,True
2016-12-05T15+49+13_460Z,False
2016-12-05T16+03+44_660Z,False
2016-12-05T16+06+20_781Z,False
2016-12-05T16+12+18_610Z,False
2016-12-05T16+14+11_500Z,False
2016-12-05T16+57+55_930Z,False
2016-12-05T17+18+42_588Z,False
2016-12-05T17+28+58_500Z,False
2016-12-05T17+29+54_650Z,False
2016-12-05T17+30+58_043Z,False
2016-12-05T17+32+52_870Z,False
2016-12-05T17+34+26_761Z,False
2016-12-05T17+41+27_025Z,False
2016-12-05T17+45+36_320Z,False
2016-12-05T17+48+20_270Z,False
2016-12-05T18+06+11_950Z,False
2016-12-05T18+10+33_310Z,False
2016-12-05T18+11+11_590Z,False
2016-12-05T18+11+49_660Z,False
2016-12-05T18+26+46_137Z,False
2016-12-05T18+32+33_060Z,False
2016-12-05T18+38+05_200Z,False
2016-12-05T19+33+32_370Z,False
2016-12-05T19+34+28_950Z,False
2016-12-05T19+36+28_800Z,False
2016-12-05T20+01+15_580Z,False
2016-12-07T18+10+11_290Z,False
2016-12-07T18+12+24_990Z,False
2016-12-07T18+54+44_410Z,False
2016-12-08T11+54+17_040Z,False
2016-12-08T18+48+00_463Z,False
2016-12-08T20+14+25_002Z,False
2016-12-09T11+42+01_590Z,False
2016-12-09T11+43+44_390Z,False
2016-12-09T13+47+45_041Z,False
2016-12-09T15+01+57_730Z,False
2016-12-09T15+20+31_300Z,False
2016-12-09T15+21+50_430Z,False
2016-12-09T15+25+03_870Z,False
2016-12-09T15+49+08_100Z,False
2016-12-10T12+19+05_640Z,False
2016-12-10T12+24+46_600Z,False
2016-12-11T12+52+25_240Z,False
2016-12-11T12+58+43_690Z,False
2016-12-11T14+57+27_620Z,False
2016-12-11T17+09+05_620Z,False
2016-12-11T22+01+02_690Z,False
2016-12-11T22+04+58_016Z,False
2016-12-11T22+07+03_434Z,False
2016-12-11T22+07+52_106Z,False
2016-12-11T22+07+53_306Z,False
2016-12-11T22+09+14_094Z,False
2016-12-11T22+19+05_763Z,False
2016-12-11T22+20+00_710Z,False
2016-12-11T22+21+33_902Z,False
2016-12-11T22+23+30_108Z,False
2016-12-11T22+25+15_564Z,False
2016-12-11T22+30+38_571Z,False
2016-12-11T22+32+22_500Z,False
2016-12-11T22+34+23_278Z,False
2016-12-11T22+39+08_029Z,False
2016-12-11T22+40+47_353Z,False
2016-12-11T22+44+58_689Z,False
2016-12-11T22+52+45_167Z,False
2016-12-11T22+54+37_669Z,False
2016-12-11T22+55+20_361Z,False
2016-12-11T22+56+59_290Z,False
2016-12-11T22+58+17_140Z,False
2016-12-11T22+58+49_804Z,False
2016-12-11T23+01+01_155Z,False
2016-12-12T19+20+00_750Z,False
2016-12-12T19+21+59_850Z,False
2016-12-12T19+24+10_910Z,False
2016-12-12T19+27+21_200Z,False
2016-12-12T19+41+17_180Z,False
2016-12-12T19+47+37_640Z,False
2016-12-12T21+19+55_090Z,False
2016-12-12T22+24+36_299Z,False
2016-12-13T02+39+14_320Z,False
2016-12-13T11+53+33_600Z,False
2016-12-13T11+58+26_500Z,False
2016-12-14T12+13+26_710Z,False
2016-12-14T12+14+09_960Z,False
2016-12-14T14+39+48_160Z,False
2016-12-14T16+22+07_300Z,False
2016-12-14T16+24+45_250Z,False
2016-12-14T16+33+14_280Z,False
2016-12-14T16+36+35_750Z,False
2016-12-14T16+42+30_428Z,False
2016-12-15T04+25+20_420Z,False
2016-12-15T11+59+26_410Z,False
2016-12-15T12+04+42_210Z,False
2016-12-15T13+36+27_340Z,False
2016-12-15T13+58+53_972Z,False
2016-12-15T13+59+23_970Z,False
2016-12-15T14+01+20_240Z,False
2016-12-15T14+01+54_300Z,False
2016-12-15T14+03+21_340Z,False
2016-12-15T14+04+35_960Z,False
2016-12-15T14+05+02_460Z,False
2016-12-15T14+07+15_700Z,False
2016-12-15T14+12+24_260Z,False
2016-12-15T14+24+21_540Z,False
2016-12-15T14+24+32_047Z,False
2016-12-15T14+25+23_130Z,False
2016-12-15T14+25+46_500Z,False
2016-12-15T14+32+19_184Z,False
2016-12-15T14+33+35_100Z,False
2016-12-15T14+34+30_420Z,False
2016-12-15T14+37+20_660Z,False
2016-12-15T14+44+22_600Z,False
2016-12-15T14+57+36_590Z,False
2016-12-15T15+07+05_580Z,False
2016-12-15T15+08+45_360Z,False
2016-12-15T15+12+12_370Z,False
2016-12-15T15+16+52_290Z,False
2016-12-15T15+21+01_020Z,False
2016-12-15T15+21+43_050Z,False
2016-12-15T15+22+08_950Z,False
2016-12-15T15+22+34_310Z,False
2016-12-15T15+23+12_570Z,False
2016-12-15T15+24+28_410Z,False
2016-12-15T15+26+33_480Z,False
2016-12-15T15+34+37_250Z,False
2016-12-15T15+42+19_740Z,False
2016-12-15T15+46+21_220Z,False
2016-12-15T15+46+38_720Z,False
2016-12-15T15+49+45_000Z,False
2016-12-15T15+50+51_480Z,False
2016-12-15T15+51+05_200Z,False
2016-12-15T15+55+40_130Z,False
2016-12-15T15+57+01_930Z,False
2016-12-15T16+02+55_000Z,False
2016-12-15T16+03+46_200Z,False
2016-12-15T16+04+28_810Z,False
2016-12-15T16+05+23_690Z,False
2016-12-15T16+05+38_090Z,False
2016-12-15T16+06+55_850Z,False
2016-12-15T16+08+26_850Z,False
2016-12-15T16+08+56_630Z,False
2016-12-15T16+09+19_580Z,False
2016-12-15T16+09+39_340Z,False
2016-12-15T16+10+08_380Z,False
2016-12-15T16+15+51_950Z,False
2016-12-15T16+16+11_390Z,False
2016-12-15T16+25+00_200Z,False
2016-12-15T16+29+36_120Z,False
2016-12-15T16+31+04_410Z,False
2016-12-15T16+32+57_980Z,False
2016-12-15T16+39+04_760Z,False
2016-12-15T16+47+08_850Z,False
2016-12-15T16+56+00_710Z,False
2016-12-15T16+56+25_030Z,False
2016-12-15T16+56+58_860Z,False
2016-12-15T17+02+55_850Z,False
2016-12-15T17+03+29_500Z,False
2016-12-15T17+11+32_630Z,False
2016-12-15T17+14+28_730Z,False
2016-12-15T17+34+17_630Z,False
2016-12-15T17+35+09_970Z,False
2016-12-15T17+35+57_650Z,False
2016-12-15T17+37+02_450Z,False
2016-12-15T17+37+20_040Z,False
2016-12-15T17+38+55_894Z,False
2016-12-15T17+39+46_080Z,False
2016-12-15T17+40+12_930Z,False
2016-12-15T17+41+23_550Z,False
2016-12-15T17+41+49_930Z,False
2016-12-15T17+42+10_350Z,False
2016-12-15T17+43+01_850Z,False
2016-12-15T17+43+50_010Z,False
2016-12-15T17+51+15_210Z,False
2016-12-15T17+52+46_620Z,False
2016-12-15T17+56+38_410Z,False
2016-12-15T18+05+11_220Z,False
2016-12-15T18+12+02_340Z,False
2016-12-15T18+12+30_170Z,False
2016-12-15T18+18+35_230Z,False
2016-12-15T18+22+14_710Z,False
2016-12-15T18+24+49_990Z,False
2016-12-15T18+27+33_160Z,False
2016-12-15T18+28+12_770Z,False
2016-12-15T18+33+38_940Z,False
2016-12-15T18+42+28_030Z,False
2016-12-15T18+43+47_460Z,False
2016-12-15T18+45+13_860Z,False
2016-12-15T18+45+35_870Z,False
2016-12-15T18+48+32_080Z,False
2016-12-15T18+48+59_930Z,False
2016-12-15T18+50+23_760Z,False
2016-12-15T18+52+12_890Z,False
2016-12-15T18+52+59_040Z,False
2016-12-15T18+55+56_540Z,False
2016-12-15T18+56+24_120Z,False
2016-12-15T18+59+29_180Z,False
2016-12-15T19+01+45_010Z,False
2016-12-15T19+16+40_460Z,False
2016-12-15T19+17+05_390Z,False
2016-12-15T19+18+56_910Z,False
2016-12-15T19+20+03_460Z,False
2016-12-15T19+20+23_440Z,False
2016-12-15T19+27+21_940Z,False
2016-12-15T19+33+57_630Z,False
2016-12-15T19+35+08_850Z,False
2016-12-15T19+36+17_580Z,False
2016-12-15T19+40+47_040Z,False
2016-12-17T15+16+19_150Z,False
2016-12-17T16+24+17_870Z,False
2016-12-17T16+29+11_230Z,False
2016-12-19T12+04+16_440Z,False
2016-12-19T12+05+44_070Z,False
2016-12-19T12+09+49_570Z,False
2016-12-19T21+48+05_848Z,False
2016-12-20T12+06+49_650Z,False
2016-12-20T12+07+48_170Z,False
2016-12-20T12+08+24_080Z,False
2016-12-20T12+09+03_170Z,False
2016-12-21T12+28+34_890Z,False
2016-12-21T19+39+32_790Z,False
2016-12-22T11+58+09_520Z,False
2016-12-22T11+58+53_905Z,False
2016-12-22T12+02+24_790Z,False
2016-12-22T18+32+48_700Z,False
2016-12-23T12+39+45_420Z,False
2016-12-23T12+40+32_690Z,False
2016-12-23T12+41+16_480Z,False
2016-12-24T13+34+35_660Z,False
2016-12-24T13+35+12_520Z,False
2016-12-24T13+38+36_040Z,False
2016-12-24T17+31+47_970Z,False
2016-12-24T18+47+54_950Z,False
2016-12-24T18+49+47_980Z,False
2016-12-24T19+08+05_950Z,False
2016-12-24T21+34+45_310Z,False
2016-12-25T11+49+30_012Z,False
2016-12-25T12+28+35_300Z,False
2016-12-25T22+05+58_430Z,False
2016-12-25T22+06+35_070Z,False
2016-12-25T22+11+01_130Z,False
2016-12-25T22+17+18_900Z,False
2016-12-25T23+31+30_810Z,False
2016-12-25T23+33+12_680Z,False
2016-12-26T13+24+34_030Z,False
2016-12-26T13+30+37_490Z,False
2016-12-27T12+17+30_460Z,False
2016-12-27T12+24+28_180Z,False
2016-12-27T14+42+55_050Z,False
2016-12-27T15+06+28_390Z,False
2016-12-27T18+42+15_510Z,False
2016-12-27T20+28+17_700Z,False
2016-12-28T12+49+43_280Z,False
2016-12-28T12+56+05_290Z,False
2016-12-29T16+48+27_370Z,False
2016-12-29T17+55+22_718Z,False
2016-12-29T17+56+06_985Z,False
2016-12-29T17+56+31_290Z,False
2016-12-29T17+57+27_497Z,False
2016-12-29T18+51+50_500Z,False
2016-12-30T17+06+03_200Z,False
2016-12-30T17+33+36_090Z,False
2016-12-30T17+40+26_510Z,False
2016-12-30T18+15+23_880Z,False
2016-12-30T18+26+30_330Z,False
2016-12-31T12+54+25_890Z,False
2016-12-31T18+35+18_570Z,False
2016-12-31T18+35+48_160Z,False
2016-12-31T18+37+13_870Z,False
2016-12-31T18+38+56_100Z,False
2016-12-31T18+58+27_660Z,False
2016-12-31T18+59+26_510Z,False
2016-12-31T19+02+04_680Z,False
2016-12-31T19+07+11_790Z,False
2017-01-01T14+47+36_000Z,False
2017-01-02T13+41+59_350Z,False
2017-01-02T17+07+42_860Z,False
2017-01-03T12+05+26_390Z,False
2017-01-03T12+10+42_990Z,False
2017-01-03T16+27+44_418Z,False
2017-01-03T16+41+06_550Z,False
2017-01-03T16+49+28_381Z,False
2017-01-03T16+50+04_930Z,False
2017-01-03T16+56+23_300Z,False
2017-01-03T17+16+20_910Z,False
2017-01-03T17+17+31_230Z,False
2017-01-03T17+18+27_119Z,False
2017-01-03T17+30+02_340Z,False
2017-01-03T17+41+42_568Z,False
2017-01-03T17+47+55_100Z,False
2017-01-03T17+52+59_227Z,False
2017-01-03T17+57+07_940Z,False
2017-01-03T18+12+19_420Z,False
2017-01-03T18+13+50_650Z,False
2017-01-03T18+16+03_120Z,False
2017-01-03T19+17+23_220Z,False
2017-01-03T19+45+26_940Z,False
2017-01-03T22+11+01_870Z,False
2017-01-04T12+27+42_450Z,False
2017-01-04T12+33+17_210Z,False
2017-01-04T17+36+16_897Z,False
2017-01-04T17+50+31_490Z,False
2017-01-04T19+28+13_340Z,False
2017-01-04T19+37+47_670Z,False
2017-01-06T12+05+59_160Z,False
2017-01-06T12+19+39_740Z,False
2017-01-06T12+20+06_170Z,False
2017-01-06T12+24+15_040Z,False
2017-01-07T13+16+58_520Z,False
2017-01-08T14+20+39_830Z,False
2017-01-08T16+46+11_910Z,False
2017-01-08T16+46+48_770Z,False
2017-01-08T16+47+55_937Z,False
2017-01-08T16+50+56_070Z,False
2017-01-08T16+52+35_663Z,False
2017-01-08T17+04+40_179Z,False
2017-01-08T17+05+21_230Z,False
2017-01-08T21+06+22_270Z,False
2017-01-09T12+47+20_290Z,False
2017-01-10T12+19+31_900Z,False
2017-01-10T12+25+33_140Z,False
2017-01-10T17+54+25_520Z,False
2017-01-10T19+00+47_340Z,False
2017-01-11T12+25+08_210Z,False
2017-01-13T12+32+30_032Z,False
2017-01-13T15+54+47_880Z,False
2017-01-14T13+12+19_110Z,False
2017-01-14T21+07+38_480Z,False
2017-01-15T13+21+10_370Z,False
2017-01-15T13+25+06_630Z,False
2017-01-15T14+13+11_290Z,False
2017-01-15T14+18+07_980Z,False
2017-01-15T15+18+42_190Z,False
2017-01-15T15+33+14_770Z,False
2017-01-16T12+37+31_630Z,False
2017-01-17T12+34+01_130Z,False
2017-01-17T12+38+27_960Z,False
2017-01-17T15+41+34_600Z,False
2017-01-18T12+33+41_590Z,False
2017-01-18T12+39+16_060Z,False
2017-01-19T11+56+01_300Z,False
2017-01-19T12+04+10_380Z,False
2017-01-20T15+39+38_560Z,False
2017-01-20T15+44+23_120Z,False
2017-01-21T13+37+35_390Z,False
2017-01-21T13+43+05_690Z,False
2017-01-21T21+33+00_930Z,False
2017-01-23T19+11+45_080Z,False
2017-01-23T19+21+19_420Z,False
2017-01-23T19+22+34_260Z,False
2017-01-23T19+23+13_690Z,False
2017-01-23T19+25+17_880Z,False
2017-01-23T19+25+45_588Z,False
2017-01-23T19+29+11_224Z,False
2017-01-23T19+38+13_816Z,False
2017-01-23T19+46+38_320Z,False
2017-01-23T20+03+09_142Z,False
2017-01-23T20+08+29_870Z,False
2017-01-23T20+11+10_440Z,False
2017-01-23T20+11+46_510Z,False
2017-01-23T20+16+25_670Z,False
2017-01-23T20+18+14_402Z,False
2017-01-23T20+19+42_333Z,False
2017-01-23T20+20+13_070Z,False
2017-01-23T20+21+52_009Z,False
2017-01-23T20+22+34_046Z,False
2017-01-23T20+23+30_550Z,False
2017-01-23T20+25+24_479Z,False
2017-01-23T20+55+32_651Z,False
2017-01-23T20+59+37_908Z,False
2017-01-23T21+01+17_840Z,False
2017-01-23T21+09+45_220Z,False
2017-01-23T21+14+22_310Z,False
2017-01-23T21+17+12_270Z,False
2017-01-23T21+22+23_246Z,False
2017-01-23T21+29+58_713Z,False
2017-01-23T21+34+10_034Z,False
2017-01-23T21+48+01_130Z,False
2017-01-23T21+49+31_480Z,False
2017-01-23T21+58+24_220Z,False
2017-01-23T21+58+55_470Z,False
2017-01-23T22+03+44_280Z,False
2017-01-23T22+07+03_790Z,False
2017-01-23T22+08+33_630Z,False
2017-01-23T22+12+15_890Z,False
2017-01-23T22+12+35_140Z,False
2017-01-23T22+14+09_770Z,False
2017-01-23T22+14+41_850Z,False
2017-01-23T22+15+24_960Z,False
2017-01-23T22+15+57_460Z,False
2017-01-23T22+18+32_831Z,False
2017-01-23T22+19+31_430Z,False
2017-01-23T22+20+09_470Z,False
2017-01-23T22+20+35_202Z,False
2017-01-23T22+23+54_190Z,False
2017-01-23T22+24+54_190Z,False
2017-01-23T22+25+15_487Z,False
2017-01-23T22+26+36_744Z,False
2017-01-23T22+27+36_475Z,False
2017-01-23T22+28+13_702Z,False
2017-01-23T22+28+47_152Z,False
2017-01-23T22+29+35_840Z,False
2017-01-23T22+30+57_006Z,False
2017-01-23T22+33+03_786Z,False
2017-01-23T22+33+46_966Z,False
2017-01-24T13+56+08_880Z,False
2017-01-24T14+00+58_660Z,False
2017-01-25T12+12+16_290Z,False
2017-01-25T12+17+11_003Z,False
2017-01-25T12+53+23_690Z,False
2017-01-25T13+31+44_834Z,False
2017-01-25T13+37+27_240Z,False
2017-01-25T13+37+54_853Z,False
2017-01-25T13+40+00_510Z,False
2017-01-25T13+44+07_650Z,False
2017-01-25T13+47+42_811Z,False
2017-01-25T13+54+22_584Z,False
2017-01-25T13+54+42_783Z,False
2017-01-25T13+55+07_180Z,False
2017-01-25T13+56+42_807Z,False
2017-01-25T13+58+02_697Z,False
2017-01-25T13+58+49_354Z,False
2017-01-25T14+05+26_418Z,False
2017-01-25T14+07+33_630Z,False
2017-01-25T14+07+57_265Z,False
2017-01-25T14+08+43_888Z,False
2017-01-25T14+09+24_672Z,False
2017-01-25T14+21+47_895Z,False
2017-01-25T15+07+10_100Z,False
2017-01-25T15+12+30_060Z,False
2017-01-25T15+15+16_539Z,False
2017-01-25T15+24+54_470Z,False
2017-01-25T17+38+26_770Z,False
2017-01-25T17+59+28_620Z,False
2017-01-25T18+01+17_060Z,False
2017-01-25T18+08+19_990Z,False
2017-01-25T18+29+36_780Z,False
2017-01-25T18+31+46_501Z,False
2017-01-26T12+29+07_850Z,False
2017-01-26T12+34+52_000Z,False
2017-01-26T15+16+47_697Z,False
2017-01-26T15+28+04_820Z,False
2017-01-26T15+30+36_290Z,False
2017-01-26T15+31+25_446Z,False
2017-01-26T15+31+49_680Z,False
2017-01-26T15+33+30_650Z,False
2017-01-26T15+47+42_620Z,False
2017-01-26T15+48+09_639Z,False
2017-01-26T15+48+59_050Z,False
2017-01-26T15+50+47_797Z,False
2017-01-26T15+51+29_023Z,False
2017-01-26T15+58+49_390Z,False
2017-01-26T16+05+12_215Z,False
2017-01-26T16+06+03_380Z,False
2017-01-26T16+08+21_990Z,False
2017-01-26T16+08+40_067Z,False
2017-01-26T16+09+25_770Z,False
2017-01-26T16+48+00_223Z,False
2017-01-26T16+51+54_390Z,False
2017-01-26T16+56+44_640Z,False
2017-01-26T17+04+10_130Z,False
2017-01-26T17+10+19_520Z,False
2017-01-26T17+20+32_583Z,False
2017-01-26T17+30+19_170Z,False
2017-01-26T17+43+55_513Z,False
2017-01-26T17+48+54_356Z,False
2017-01-26T17+49+15_420Z,False
2017-01-26T17+55+45_481Z,False
2017-01-26T17+57+42_247Z,False
2017-01-26T18+25+07_540Z,False
2017-01-26T18+31+18_828Z,False
2017-01-26T18+33+01_040Z,False
2017-01-26T18+41+05_880Z,False
2017-01-26T18+45+01_800Z,False
2017-01-26T18+56+17_310Z,False
2017-01-26T18+56+57_612Z,False
2017-01-26T20+10+41_700Z,False
2017-01-26T20+25+23_521Z,False
2017-01-26T20+34+12_806Z,False
2017-01-26T20+40+25_030Z,False
2017-01-26T20+40+43_690Z,False
2017-01-27T12+20+03_440Z,False
2017-01-27T12+24+14_510Z,False
2017-01-28T12+54+59_030Z,False
2017-01-28T12+55+42_990Z,False
2017-01-28T12+56+38_090Z,False
2017-01-28T12+57+17_310Z,False
2017-01-28T13+00+12_150Z,False
2017-01-29T12+53+28_370Z,False
2017-01-29T12+58+02_950Z,False
2017-01-30T12+54+15_750Z,False
2017-01-30T17+20+56_070Z,False
2017-01-30T17+24+31_520Z,False
2017-01-30T17+24+55_960Z,False
2017-01-30T17+25+13_060Z,False
2017-01-30T17+26+03_820Z,False
2017-01-30T17+27+32_120Z,False
2017-01-30T17+59+06_050Z,False
2017-01-30T18+19+47_290Z,False
2017-01-30T19+03+40_650Z,False
2017-01-30T19+09+42_530Z,False
2017-01-30T19+24+17_190Z,False
2017-01-30T20+00+28_560Z,False
2017-01-30T20+02+54_730Z,False
2017-01-30T20+06+55_220Z,False
2017-01-30T20+07+12_440Z,False
2017-01-30T20+09+47_410Z,False
2017-01-30T20+19+13_970Z,False
2017-01-31T12+21+14_640Z,False
2017-01-31T15+55+22_260Z,False
2017-01-31T16+06+19_140Z,False
2017-02-01T12+38+49_420Z,False
2017-02-01T12+42+04_760Z,False
2017-02-01T16+06+38_180Z,False
2017-02-01T16+19+29_080Z,False
2017-02-01T16+19+50_089Z,False
2017-02-01T16+24+33_976Z,False
2017-02-01T16+25+26_659Z,False
2017-02-01T16+28+20_374Z,False
2017-02-01T16+30+37_180Z,False
2017-02-01T16+35+48_817Z,False
2017-02-01T19+35+34_140Z,False
2017-02-02T12+15+24_840Z,False
2017-02-02T12+20+07_090Z,False
2017-02-02T16+26+20_720Z,False
2017-02-02T18+08+05_376Z,False
2017-02-02T18+26+04_450Z,False
2017-02-02T18+29+38_778Z,False
2017-02-02T18+31+38_070Z,False
2017-02-02T18+31+58_370Z,False
2017-02-02T18+33+51_322Z,False
2017-02-02T18+35+14_090Z,False
2017-02-03T12+34+41_240Z,False
2017-02-04T13+22+30_520Z,False
2017-02-04T13+27+22_470Z,False
2017-02-04T19+17+08_500Z,True
2017-02-04T19+20+26_310Z,True
2017-02-04T19+24+55_780Z,True
2017-02-04T19+28+21_630Z,True
2017-06-18T15+38+03_650Z,False
2017-06-18T15+59+30_470Z,False
2017-06-18T16+02+13_180Z,False
2017-06-18T17+10+04_530Z,False
2017-06-18T17+32+01_710Z,False
2017-06-18T17+32+48_450Z,False
2017-06-18T17+43+29_240Z,False
2017-06-18T17+47+30_450Z,False
2017-06-18T17+48+36_430Z,False
2017-06-18T17+50+14_600Z,False
2017-06-18T17+55+25_420Z,False
